JDBH_x,JDBH_y,flow,avg_dis,avg_time
440304004,440306018,1261,22.13,44.18
440304004,440306020,505,30.77,53.62
440304004,440306022,325,33.32,54.52
440304004,440306024,71,34.66,62.9
440304004,440306026,295,21.29,51.69
440304004,440306400,1538,28.21,42.31
440304004,440307003,383,17.82,41.39
440304004,440307006,41,36.49,80.55
440304004,440307009,52,38.67,44.52
440304004,440307010,126,45.64,66.71
440304004,440307011,29,46.09,34.44
440304004,440307012,648,13.02,45.59
440304004,440307013,3454,11.67,36.27
440304004,440307014,1017,10.44,42.44
440304004,440307015,322,26.4,56.74
440304004,440307016,235,29.61,64.88
440304004,440307017,457,18.83,47.74
440304004,440308001,221,26.22,46.65
440304004,440308002,151,20.75,47.29
440304004,440308003,132,16.74,37.3
440304004,440308004,126,17.32,35.49
440304004,440308400,41,20.99,34.09
440304004,440309002,2827,9.86,34.35
440304004,440309003,2100,14.47,41.29
440304004,440309004,1380,15.32,37.64
440304004,440309006,757,19.72,45.68
440304004,440310001,126,34.07,60.63
440304004,440310005,55,39.67,76.74
440304004,440311001,66,26.66,42.64
440304004,440311002,209,30.59,69.29
440304004,441303002,1,44.5,167.25
440304004,441303008,15,42.01,53.81
440304004,441900119,1,38.58,105.32
440304005,440303001,4686,7.75,22.37
440304005,440303002,662,11.44,29.53
440304005,440303003,667,9.52,31.06
440304005,440303004,1091,10.77,28.24
440304005,440303005,1597,8.5,26.51
440304005,440303006,2114,8.75,23.55
440304005,440303007,239,12.88,33.53
440304005,440303008,156,14.92,30.5
440304005,440303009,261,11.27,26.32
440304005,440303010,733,8.23,29.42
440304005,440304001,2398,6.06,16.23
440304005,440304002,2044,7.22,23.27
440304005,440304004,45532,2.83,11.78
440304005,440304005,27421,1.77,9.72
440304005,440304006,15168,2.4,10.02
440304005,440304007,4042,5.27,20.8
440304005,440304008,14995,3.28,12.25
440304005,440304009,4479,4.95,18.04
440304005,440304010,7470,2.01,9.31
440304005,440304011,6922,5.99,18.9
440304005,440304400,20958,2.33,7.02
440304005,440305001,3496,11.28,27.66
440304005,440305002,2697,12.07,29.7
440304005,440305003,8448,4.98,16.15
440304005,440305005,775,10.69,27.07
440304005,440305006,2398,12.21,32.51
440304005,440305007,27915,9.39,27.2
440304005,440305008,2499,8.08,24.05
440304005,440305009,4531,10.54,30.91
440304005,440306017,2400,14.47,33.94
440304005,440306018,1582,19.22,40.7
440304005,440306020,363,28.25,51.81
440304005,440306022,202,31.69,57.7
440304005,440306024,140,33.8,71.42
440304005,440306026,329,19.24,35.99
440304005,440306400,554,24.85,36.53
440304005,440307003,305,19.43,51.89
440304005,440307006,23,40.38,70.92
440304005,440307009,35,41.27,51.04
440304005,440307010,99,50.8,86.4
440304005,440307011,6,49.54,62.98
440304005,440307012,413,15.47,53.38
440304005,440307013,2419,12.62,40.7
440304005,440307014,475,12.91,44.68
440304005,440307015,409,29.16,50.71
440304005,440307016,117,32.4,56.99
440304005,440307017,233,22.29,52.15
440304005,440308001,178,30.79,106.81
440304005,440308002,124,23.68,44.18
440304005,440308003,30,20.39,37.99
440304005,440308004,114,20.98,42.94
440304005,440308400,65,22.36,31.89
440304005,440309002,1960,9.9,38.7
440304005,440309003,1487,15,44.89
440304005,440309004,610,15.04,48.38
440304005,440309006,371,20.29,44.94
440304005,440310001,106,38.09,58.76
440304005,440310005,25,43.44,80.56
440304005,440311001,60,26.78,38.71
440304005,440311002,220,27.96,50.55
440304006,440303001,1632,9.3,25.61
440304006,440303002,327,12.92,37.21
440304006,440303003,176,10.75,30.27
440304006,440303004,418,11.7,26.53
440304006,440303005,561,10.27,31.6
440304006,440303006,552,9.75,25.42
440304006,440303007,104,14.85,23.68
440304006,440303008,57,16.21,47.24
440304006,440303009,97,12.11,25.52
440304006,440303010,377,9.19,32.72
440304006,440304001,718,8.13,22.02
440304006,440304002,505,8.15,25.36
440304006,440304004,9182,4.76,15.46
440304006,440304005,6278,2.27,9.48
440304006,440304006,5256,1.67,10.41
440304006,440304007,2010,4.66,18.25
440304006,440304008,8170,3.62,13.62
440304006,440304009,1736,6.2,19.33
440304006,440304010,600,4.99,13.82
440304006,440304011,2005,7.59,21.98
440304006,440304400,754,5.75,20.81
440304006,440305001,1748,9.29,22.94
440304006,440305002,693,10.45,25.21
440304006,440305003,5274,3.02,9.94
440304006,440305005,390,9.43,25
440304006,440305006,859,11.32,28.69
440304006,440305007,10808,7.2,19.37
440304006,440305008,1806,5.27,19.19
440304006,440305009,2310,7.65,21.23
440304006,440306017,1055,12.05,24.76
440304006,440306018,663,17.21,32.73
440304006,440306020,369,25.52,42.08
440304006,440306022,153,28.59,42.62
440304006,440306024,64,30.12,43.8
440304006,440306026,215,16.66,50.87
440304006,440306400,501,22.71,39.23
440304006,440307003,88,19.03,38.35
440304006,440307006,10,42.23,67.97
440304006,440307009,29,42.97,48.87
440304006,440307010,96,53.46,75.45
440304006,440307011,5,55.46,62.76
440304006,440307012,164,15.92,40.42
440304006,440307013,2093,12.59,33.12
440304006,440307014,285,13.28,31.01
440304006,440307015,170,28.96,62.41
440304006,440307016,51,32.81,60.14
440304006,440307017,105,23.26,86.01
440304006,440308001,69,30.88,50.54
440304006,440308002,52,24.68,45.82
440304006,440308003,11,22.76,37.84
440304006,440308004,22,22.16,38.54
440304006,440308400,38,23.93,43.09
440304006,440309002,719,8.65,27.22
440304006,440309003,987,12.95,34.41
440304006,440309004,438,13.19,30.92
440304006,440309006,255,18.86,33.92
440304006,440310001,142,39.48,51.76
440304006,440310005,23,46,95.27
440304006,440311001,34,23.1,40.59
440304006,440311002,169,25.87,46.66
440304007,440303001,3036,6.62,19.49
440304007,440303002,867,9.71,26.48
440304007,440303003,576,8.01,24.89
440304007,440303004,1254,8.29,22.84
440304007,440303005,1371,7.55,25.81
440304007,440303006,2220,6.32,16.76
440304007,440303007,268,10.42,29.08
440304007,440303008,153,12.9,35.61
440304007,440303009,284,8.21,20.07
440304007,440303010,2528,4.03,10.42
440304007,440304001,1268,5.33,18.61
440304007,440304002,2725,4.79,15.6
440304007,440304004,18344,3.93,14.3
440304007,440304005,10797,4.43,13.94
440304007,440304006,7394,3.93,13.56
440304007,440304007,12456,1.8,8.63
440304007,440304008,20453,2.32,10.94
440304007,440304009,6467,3.04,11.63
440304007,440304010,1337,5.48,20.01
440304007,440304011,6315,4.84,17.92
440304007,440304400,1767,6.7,24.56
440304007,440305001,1874,13,29.84
440304007,440305002,880,15.19,42.4
440304007,440305003,2479,7.38,21.22
440304007,440305005,303,14.55,32.76
440304007,440305006,807,15.86,39.51
440304007,440305007,11254,11.49,31.93
440304007,440305008,1900,7.28,22.46
440304007,440305009,3121,10.85,28.41
440304007,440306017,1596,15.1,35.67
440304007,440306018,847,19.42,39.17
440304007,440306020,237,27.17,59.74
440304007,440306022,155,29.44,58.66
440304007,440306024,75,30.8,66.17
440304007,440306026,333,16.71,43.77
440304007,440306400,245,25.13,42.1
440304007,440307003,382,15.08,32.84
440304007,440307006,57,33.5,55.42
440304007,440307009,59,38.11,70.13
440304007,440307010,89,47.74,85.34
440304007,440307011,14,47.86,59.76
440304007,440307012,291,11.72,39.62
440304007,440307013,3735,8.2,29.05
440304007,440307014,528,8.97,36.21
440304007,440307015,359,24.62,46.74
440304007,440307016,134,27.95,50.64
440304007,440307017,246,17.53,44.38
440304007,440308001,65,26.6,44.49
440304007,440308002,133,22.39,35.25
440304007,440308003,48,18.22,64.45
440304007,440308004,72,19.81,32.5
440304007,440308400,75,21.42,37.11
440304007,440309002,2874,5.76,19.19
440304007,440309003,2097,10.25,29.21
440304007,440309004,617,12.05,29.62
440304007,440309006,614,15.55,35.47
440304007,440310001,166,36.42,59.66
440304007,440310005,27,38.42,73.79
440304007,440311001,72,22.26,33.76
440304007,440311002,213,25.12,41.55
440304007,441900116,2,19.15,25.33
440304008,440303001,3410,6.43,20.08
440304008,440303002,718,9.59,26.32
440304008,440303003,452,7.59,24.32
440304008,440303004,793,8.57,25.8
440304008,440303005,1387,7.34,23.27
440304008,440303006,1282,6.62,23
440304008,440303007,199,12.21,33.47
440304008,440303008,136,13.85,32.58
440304008,440303009,274,8.94,22.93
440304008,440303010,998,5.42,16.54
440304008,440304001,1267,4.97,14.9
440304008,440304002,1948,5.07,16.28
440304008,440304004,22378,2.73,10.71
440304008,440304005,9974,3.11,10.87
440304008,440304006,9012,2.82,10.67
440304008,440304007,5888,2.22,10.33
440304008,440304008,19789,1.7,9.31
440304008,440304009,4454,3.15,10.17
440304008,440304010,1066,3.95,14.55
440304008,440304011,5656,4.56,15.76
440304008,440304400,1427,5.38,20.97
440304008,440305001,1985,12.45,28.62
440304008,440305002,942,14.27,34.98
440304008,440305003,2602,6.95,20.22
440304008,440305005,402,13.26,26.55
440304008,440305006,1227,14.92,32.29
440304008,440305007,12810,10.76,28.96
440304008,440305008,2046,7.45,22.57
440304008,440305009,3194,10.73,26.69
440304008,440306017,1569,15.1,29.69
440304008,440306018,1234,18.98,32.62
440304008,440306020,259,28,48.82
440304008,440306022,248,30.45,64.63
440304008,440306024,107,32.13,83.24
440304008,440306026,265,17.91,37.56
440304008,440306400,548,25.3,39
440304008,440307003,298,16.52,35.7
440304008,440307006,7,35.35,81.26
440304008,440307009,105,38.63,85.45
440304008,440307010,101,50.72,75.2
440304008,440307011,24,51.56,66.95
440304008,440307012,453,12.75,37.39
440304008,440307013,3439,10.2,24.79
440304008,440307014,653,10.28,31.38
440304008,440307015,436,25.82,52.46
440304008,440307016,208,29.16,69.2
440304008,440307017,258,18.53,50.7
440304008,440308001,110,26.87,48.3
440304008,440308002,118,22.25,38.53
440304008,440308003,102,18.31,29.16
440304008,440308004,179,20.06,40.42
440304008,440308400,47,21.55,39.11
440304008,440309002,1724,7.38,24.08
440304008,440309003,1801,11.53,31.14
440304008,440309004,625,13.2,33.19
440304008,440309006,656,17.94,33.15
440304008,440310001,132,34.66,62.16
440304008,440310005,31,40.37,50.05
440304008,440310401,9,34.26,46.35
440304008,440311001,50,24.51,38.27
440304008,440311002,234,26.8,45.39
440304008,441900117,16,20.79,126.35
440304009,440303001,1190,3.43,12.32
440304009,440303002,389,6.53,20.83
440304009,440303003,192,4.46,18.88
440304009,440303004,208,5.78,16.32
440304009,440303005,528,4.43,16.37
440304009,440303006,616,3.29,12.24
440304009,440303007,118,7.77,31.98
440304009,440303008,50,10.11,21.18
440304009,440303009,99,5.75,30.42
440304009,440303010,513,2.44,12.19
440304009,440304001,673,2.23,10.44
440304009,440304002,1341,1.99,11.51
440304009,440304004,6533,2.43,10.67
440304009,440304005,1644,5.25,16.75
440304009,440304006,802,5.71,15.44
440304009,440304007,2508,2.26,8.38
440304009,440304008,4338,2.43,10.49
440304009,440304009,2704,1.39,9
440304009,440304010,222,4.36,16.27
440304009,440304011,3887,1.69,11.58
440304009,440304400,306,5.68,18.93
440304009,440305001,354,15.91,31.15
440304009,440305002,152,17.77,35.1
440304009,440305003,523,10.46,32.26
440304009,440305005,73,16.01,47.27
440304009,440305006,181,17.89,41.04
440304009,440305007,1962,13.94,34.82
440304009,440305008,351,10.29,38.34
440304009,440305009,471,13.96,34.27
440304009,440306017,189,18.11,42.22
440304009,440306018,199,22.28,42.21
440304009,440306020,122,30.47,65.22
440304009,440306022,74,32.44,65.35
440304009,440306024,30,34.67,69.02
440304009,440306026,55,18.89,49.51
440304009,440306400,178,28.52,41.67
440304009,440307003,145,15.85,35.16
440304009,440307006,7,32.98,69.74
440304009,440307009,13,30.73,46.3
440304009,440307010,52,46.4,77.96
440304009,440307011,5,44.55,60.46
440304009,440307012,176,10.65,41.32
440304009,440307013,858,10.13,30.56
440304009,440307014,338,8.15,25.53
440304009,440307015,123,24.05,42.72
440304009,440307016,53,26.74,116.6
440304009,440307017,98,15.16,38.78
440304009,440308001,36,24.59,75.03
440304009,440308002,56,19.36,26.6
440304009,440308003,82,15.44,23.18
440304009,440308004,9,16.8,22.28
440304009,440308400,26,19.73,27.25
440304009,440309002,706,7.89,26.03
440304009,440309003,771,12.11,37.79
440304009,440309004,207,13.5,38.89
440304009,440309006,177,18.53,35.54
440304009,440310001,75,32.75,57.39
440304009,440310005,20,37.34,62.54
440304009,440311001,4,27.8,57.17
440304009,440311002,41,27.48,48.91
440304010,440303001,1376,6.42,19.4
440304010,440303002,360,10.28,35.29
440304010,440303003,200,7.66,25.81
440304010,440303004,344,9.44,32.08
440304010,440303005,537,7.05,24.2
440304010,440303006,475,7.69,22.89
440304010,440303007,31,14.35,44.1
440304010,440303008,63,13.92,45.56
440304010,440303009,150,9.99,33.43
440304010,440303010,231,7.66,30.7
440304010,440304001,590,4.82,21.68
440304010,440304002,549,6.11,21.18
440304010,440304004,13909,2.09,10.03
440304010,440304005,5947,2.61,10.11
440304010,440304006,1987,3.87,14.23
440304010,440304007,1106,5.65,25.32
440304010,440304008,5854,3.33,10.85
440304010,440304009,1265,4.2,13.21
440304010,440304010,1357,0.93,10.9
440304010,440304011,1776,5.03,16.76
440304010,440304400,3533,1.56,7.21
440304010,440305001,788,13.33,37.77
440304010,440305002,382,14.17,29.21
440304010,440305003,737,7.85,26.65
440304010,440305005,137,11.81,32.82
440304010,440305006,360,14.01,46.35
440304010,440305007,4160,11.43,29.7
440304010,440305008,618,10.1,27.88
440304010,440305009,1057,12.83,30.82
440304010,440306017,510,16.57,35.84
440304010,440306018,371,21.19,37.36
440304010,440306020,127,29.53,48.06
440304010,440306022,48,33.99,52.49
440304010,440306024,62,35.69,71.84
440304010,440306026,106,21.14,44.03
440304010,440306400,217,27.48,43.07
440304010,440307003,59,19.05,52.96
440304010,440307006,2,36.88,49.95
440304010,440307009,72,39.27,70.95
440304010,440307010,39,49.7,62.79
440304010,440307011,8,50.29,56.52
440304010,440307012,111,15.36,44.1
440304010,440307013,654,14.01,41.64
440304010,440307014,123,12.48,58.7
440304010,440307015,85,28.32,63.56
440304010,440307016,38,32.2,64.33
440304010,440307017,125,20.49,50.64
440304010,440308001,23,28.82,61.61
440304010,440308002,36,21.94,45.43
440304010,440308003,9,16.75,28.56
440304010,440308004,10,20.23,21.54
440304010,440308400,17,21.17,35.52
440304010,440309002,491,10.74,45.15
440304010,440309003,517,15.38,47.29
440304010,440309004,141,16.12,30.12
440304010,440309006,120,21.16,51.4
440304010,440310001,38,36.78,73.19
440304010,440310005,21,39.84,49.51
440304010,440311001,4,24.97,80.63
440304010,440311002,69,29.18,42.02
440304010,441303002,1,41.75,377.97
440304010,441303008,1,42.52,44.07
440304010,441900116,3,24.72,71.59
440304011,440303001,1321,1.83,9.9
440304011,440303002,482,5.41,12.07
440304011,440303003,273,2.96,12.38
440304011,440303004,241,4.39,13.56
440304011,440303005,864,2.79,11.53
440304011,440303006,713,2.76,16.47
440304011,440303007,111,7.62,39.48
440304011,440303008,81,8.72,44.09
440304011,440303009,124,5.35,21.9
440304011,440303010,513,3.38,19.22
440304011,440304001,853,1.4,12.34
440304011,440304002,1340,1.58,9.32
440304011,440304004,5473,2.78,12.66
440304011,440304005,1105,6.63,21.93
440304011,440304006,680,7.17,22.55
440304011,440304007,616,4.3,20.61
440304011,440304008,2972,3.63,11.95
440304011,440304009,1348,1.66,12.08
440304011,440304010,221,5.18,29.53
440304011,440304011,1389,0.95,15.16
440304011,440304400,108,5.91,20.19
440304011,440305001,250,17.3,30.5
440304011,440305002,167,19.31,32.94
440304011,440305003,432,11.63,24.17
440304011,440305005,80,17.71,51.36
440304011,440305006,151,18.23,34.21
440304011,440305007,1575,15.53,34.56
440304011,440305008,202,11.59,38.72
440304011,440305009,409,15.7,39.5
440304011,440306017,238,20.04,37.54
440304011,440306018,168,24.74,50.54
440304011,440306020,95,31.99,51.61
440304011,440306022,45,35.23,55.3
440304011,440306024,29,35.45,52.55
440304011,440306026,72,21.05,41.74
440304011,440306400,153,29.9,43.26
440304011,440307003,204,15.39,35.15
440304011,440307006,12,33.61,39.94
440304011,440307009,36,34.9,56.68
440304011,440307010,335,46.06,65.34
440304011,440307011,8,44.47,92.9
440304011,440307012,388,9.72,47.1
440304011,440307013,1303,10.67,30.77
440304011,440307014,661,7.35,28.46
440304011,440307015,187,23.03,38.17
440304011,440307016,77,26.72,67.38
440304011,440307017,128,15.49,41.27
440304011,440308001,55,23.38,53.12
440304011,440308002,37,17.55,41.7
440304011,440308003,29,14.34,25.56
440304011,440308004,4,15.04,30.05
440304011,440308400,14,17.71,26.74
440304011,440309002,945,9.4,26.81
440304011,440309003,571,12.77,25.54
440304011,440309004,141,15.25,47.34
440304011,440309006,236,19.02,36.67
440304011,440310001,26,31.03,52.64
440304011,440310005,24,36.35,52.08
440304011,440311001,4,28.95,36.08
440304011,440311002,50,30.81,62.28
440304400,440303001,191,6.91,29.81
440304400,440303002,37,10.64,32.75
440304400,440303003,16,8.17,74.8
440304400,440303004,52,10.28,20.12
440304400,440303005,103,7.29,19.95
440304400,440303006,104,8.26,18.15
440304400,440303007,17,12.86,22.56
440304400,440303008,10,13.64,21.87
440304400,440303009,12,10.96,98.22
440304400,440303010,57,8.27,18.71
440304400,440304001,90,5.36,15.61
440304400,440304002,97,7.14,15.94
440304400,440304004,1790,2.96,11.72
440304400,440304005,2914,2.47,10.28
440304400,440304006,277,4.88,17.88
440304400,440304007,170,6.75,30.17
440304400,440304008,786,4.53,10.95
440304400,440304009,221,5.15,15.56
440304400,440304010,802,1.42,7.25
440304400,440304011,239,5.81,19.94
440304400,440304400,357,1.02,5.71
440304400,440305001,153,14.05,24.48
440304400,440305002,42,13.33,32.04
440304400,440305003,123,8.11,18.39
440304400,440305005,17,12.7,42.47
440304400,440305006,66,13.62,33.84
440304400,440305007,759,11.85,28.93
440304400,440305008,108,11.09,30.06
440304400,440305009,139,12.98,28.45
440304400,440306017,97,16.56,28.8
440304400,440306018,56,22.75,46.19
440304400,440306020,37,32.07,38.71
440304400,440306022,24,35.87,85.49
440304400,440306024,2,35.51,65.19
440304400,440306026,19,22.91,63.96
440304400,440306400,16,28.62,35.62
440304400,440307003,14,22.68,61.36
440304400,440307010,7,50.19,55.77
440304400,440307012,15,17.12,43.07
440304400,440307013,108,13.28,34.27
440304400,440307014,51,12.88,39.05
440304400,440307015,15,29.55,40.06
440304400,440307016,4,32,41.53
440304400,440307017,11,20.41,68.75
440304400,440308001,11,30.94,39.19
440304400,440308002,2,22.27,22.6
440304400,440308003,12,18.79,32.76
440304400,440308004,3,18.99,35.42
